34.6,45.2,21.5,23.7,0.552742616033755,0.944360759493671
39.4,49.6,20.3,29.3,0.651877133105802,1.11373208191126
34.7,52.2,20,32.2,0.456521739130435,0.779967391304348
89.8,54.4,19.6,34.8,2.01724137931034,3.44645689655172
36.5,52.1,19.3,32.8,0.524390243902439,0.895920731707317
21.6,56.6,20,36.6,0.0437158469945356,0.074688524590164
26.8,52.2,20,32.2,0.211180124223603,0.360801242236025
29.7,54.6,19.3,35.3,0.294617563739377,0.503354107648725
31.4,55.5,20.3,35.2,0.315340909090909,0.538759943181818
21.6,52.5,19.6,32.9,0.060790273556231,0.103860182370821
26,52.7,18.6,34.1,0.217008797653959,0.370759530791789
23.5,54.8,19.3,35.5,0.11830985915493,0.202132394366197
43.3,55.8,20.2,35.6,0.648876404494382,1.10860533707865
18.3,52.8,18.2,34.6,0.00289017341040467,0.00493786127167637
26,49.5,20.4,29.1,0.192439862542955,0.328783505154639
33,46.6,21.5,25.1,0.458167330677291,0.782778884462151
29.6,48.6,20.2,28.4,0.330985915492958,0.565489436619718
33,52.1,19.3,32.8,0.417682926829268,0.713611280487805
29.8,52.8,18.3,34.5,0.333333333333333,0.5695
27.7,54.7,18.2,36.5,0.26027397260274,0.444678082191781
26.5,54.5,19.3,35.2,0.204545454545455,0.349465909090909
38.4,54.8,19.6,35.2,0.534090909090909,0.912494318181818
42.3,52.7,18.6,34.1,0.695014662756598,1.18743255131965
29.5,48.2,21.5,26.7,0.299625468164794,0.511910112359551
28.3,52.1,20.6,31.5,0.244444444444444,0.417633333333333
33.3,46.6,21,25.1,0.49003984063745,0.837233067729083
46.5,52.2,21.6,30.6,0.813725490196078,1.39025
47,56.6,22.2,34.4,0.72093023255814,1.23170930232558
25.7,54.7,19,35.7,0.187675070028011,0.320642857142857
25.9,55.9,20.6,35.3,0.15014164305949,0.256516997167139
25.6,54.8,19.6,35.2,0.170454545454545,0.291221590909091
44,39.9,21.5,18.4,1.22282608695652,2.08919836956522
28.5,57.4,19.2,38.2,0.243455497382199,0.415943717277487
29.3,52.5,20.5,32,0.275,0.4698375
31.9,57.4,19.2,38.2,0.332460732984293,0.568009162303665
31,66.8,24.2,42.6,0.15962441314554,0.272718309859155
29.9,56.6,20.4,36.2,0.262430939226519,0.448363259668508
29.3,55.8,19.6,36.2,0.267955801104972,0.457802486187845
37.3,48.5,20,28.5,0.607017543859649,1.03708947368421
37.7,49.6,21.5,28.1,0.576512455516014,0.98497153024911
43.6,52.4,19.6,32.8,0.731707317073171,1.25012195121951
46.8,64.5,21.5,43,0.588372093023256,1.00523372093023
27,52.5,19.6,32.9,0.224924012158055,0.384282674772036
28.1,54.8,19.6,35.2,0.241477272727273,0.412563920454546
44.6,55.9,20,35.9,0.685236768802229,1.17072701949861
40.8,59.6,21.5,38.1,0.506561679790026,0.86546062992126
32.1,59.9,21.7,38.2,0.272251308900524,0.465141361256545
31.8,64.3,20.3,44,0.261363636363636,0.446539772727273
36,62.5,19.6,42.9,0.382284382284382,0.653132867132867
25,52.1,19.6,32.5,0.166153846153846,0.283873846153846
36.3,52.8,18.2,34.6,0.523121387283237,0.89375289017341
34.8,57.4,20.6,36.8,0.385869565217391,0.659258152173913
26.6,53.2,20,33.2,0.198795180722892,0.33964156626506
27.5,54.9,19,35.9,0.236768802228412,0.404519498607242
35.5,55.7,17.6,38.1,0.469816272965879,0.802681102362205
36.1,53.9,20.9,33,0.460606060606061,0.786945454545455
35.1,54.6,22.3,32.3,0.396284829721362,0.677052631578948
37.7,52.6,19.6,33,0.548484848484849,0.937086363636364
42,57.6,21.6,36,0.566666666666667,0.96815
35.2,56.6,20.8,35.8,0.402234636871508,0.687217877094972
32.2,59.6,22.5,37.1,0.261455525606469,0.446696765498652
34,52.8,19.6,33.2,0.433734939759036,0.741036144578313
34.4,54.8,22.3,32.5,0.372307692307692,0.636087692307692
25.3,49.6,21.3,28.3,0.141342756183746,0.241484098939929
35.5,54.4,19.3,35.1,0.461538461538462,0.788538461538462
53.5,57,23.6,33.4,0.895209580838323,1.52946556886228
22.2,64.7,19.6,45.1,0.0576496674057649,0.0984944567627494
28.6,66.6,20.8,45.8,0.170305676855895,0.290967248908297
29.7,67.5,18.6,48.9,0.226993865030675,0.387819018404908
43.9,64.7,18.6,46.1,0.54880694143167,0.937636659436009
27.9,45.3,21.5,23.8,0.26890756302521,0.459428571428571
29,43.5,20.3,23.2,0.375,0.6406875
36.1,48.6,21.5,27.1,0.538745387453875,0.920446494464945
33.3,52.8,19.6,33.2,0.412650602409638,0.705013554216867
43.4,52.8,17.9,34.9,0.730659025787966,1.24833094555874
41.6,53.6,21.6,32,0.625,1.0678125
37.1,56.6,21.8,34.8,0.439655172413793,0.751150862068966
34.8,43.4,20.2,23.2,0.629310344827586,1.07517672413793
41.3,42.8,18.3,24.5,0.938775510204082,1.60389795918367
39.5,54.7,20.3,34.4,0.558139534883721,0.953581395348837
27,58.8,21.6,37.2,0.145161290322581,0.248008064516129
25.2,54.8,22.3,32.5,0.0892307692307692,0.152450769230769
28.2,59.9,21,38.9,0.185089974293059,0.316226221079692
22.1,58.9,20,38.9,0.0539845758354756,0.0922326478149101
24.7,54.5,20.3,34.2,0.128654970760234,0.21980701754386
25.6,55,18.3,36.7,0.198910081743869,0.339837874659401
30.7,59.9,20.8,39.1,0.253196930946292,0.432586956521739
35.4,56,23.6,32.4,0.364197530864198,0.622231481481481
38.7,54.7,19.6,35.1,0.544159544159544,0.929696581196581
27,55.8,18.3,37.5,0.232,0.396372
